id,observed_on,user_id,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:eventid,field:field id,field:bin
9489199,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489199,https://static.inaturalist.org/photos/12935663/medium.jpg?1516118521,"tiny black weevil
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Curculionidae,Curculionidae,True Weevils,Insecta,48736,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,,,,CVB_24,XMAD_339,BOLD:ADH8821
9489200,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489200,https://static.inaturalist.org/photos/12935722/medium.jpg?1516118759,"fly with striped abdomen and yellowish belly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Chloropidae,Chloropidae,Grass Flies,Insecta,127593,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,,,,CVB_24,XMAD_340,BOLD:ADH7708
9489201,6/3/2016,175394,research,https://www.inaturalist.org/observations/9489201,https://static.inaturalist.org/photos/12935742/medium.jpg?1516118829,"leech by stream cube trail
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.264557,47.418152,Malagabdella fallax,Malagabdella fallax,,Animalia,627728,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,Malagabdella,Malagabdella fallax,,CVB_26,XMAD_341,BOLD:AAX3735
9489202,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489202,https://static.inaturalist.org/photos/12935746/medium.jpg?1516118880,"fisher spider from cube
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Pisauridae,Pisauridae,Nursery Web Spiders,Arachnida,55788,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,,,,CVB_27,XMAD_342,BOLD:ADH7379
9489203,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489203,https://static.inaturalist.org/photos/12935770/medium.jpg?1516118953,"All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Mantidactylus opiparis,Mantidactylus opiparis,Central Madagascar Frog,Amphibia,21928,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus opiparis,,CVB_28,XMAD_343,BOLD:ADH9627
9489204,6/3/2016,175394,research,https://www.inaturalist.org/observations/9489204,https://static.inaturalist.org/photos/12935786/medium.jpg?1516119017,"All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Plethodontohyla mihanika,Plethodontohyla mihanika,Malagasy Climbing Rain Frog,Amphibia,24797,Animalia,Chordata,Amphibia,Anura,Microhylidae,Plethodontohyla,Plethodontohyla mihanika,,CVB_25,XMAD_344,
9489205,6/3/2016,175394,needs_id,https://www.inaturalist.org/observations/9489205,https://static.inaturalist.org/photos/12935829/medium.jpg?1516119252,"brown butterfly with orange eyespots
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Heteropsis,Heteropsis subsimilis,,Insecta,627735,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heteropsis,Heteropsis subsimilis,,CVB_24,XMAD_345,BOLD:AAB4493
9489206,6/3/2016,175394,research,https://www.inaturalist.org/observations/9489206,https://static.inaturalist.org/photos/12935837/medium.jpg?1516119304,"Satanic Leaf Gecko
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Satanic Leaf-tailed Gecko,Uroplatus phantasticus,Satanic Leaf-tailed Gecko,Reptilia,33520,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus phantasticus,,CVB_28,XMAD_346,
9489207,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489207,https://static.inaturalist.org/photos/12935849/medium.jpg?1516119352,"monocot, grassy looking
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,monocots,Liliopsida,monocots,Plantae,47163,Plantae,Tracheophyta,Liliopsida,,,,,,CVB_30,XMAD_347,
9489208,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489208,https://static.inaturalist.org/photos/12935851/medium.jpg?1516119358,"mint
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,"mints, plantains, olives, and allies",Lamiales,"mints, plantains, olives, and allies",Plantae,48151,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,,,CVB_30,XMAD_348,
9489209,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489209,https://static.inaturalist.org/photos/12935863/medium.jpg?1516119390,"leafy plant
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,,CVB_30,XMAD_349,
9489210,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489210,https://static.inaturalist.org/photos/12935879/medium.jpg?1516119422,"dicot
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,,CVB_30,XMAD_350,
9489211,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489211,https://static.inaturalist.org/photos/12935885/medium.jpg?1516119447,"bryophyte
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,mosses,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,,,CVB_30,XMAD_351,
9489212,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489212,https://static.inaturalist.org/photos/12935920/medium.jpg?1516119610,"Magnoliaphyta
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Polypodiopsida,Asplenium,Spleenwort,Plantae,71992,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,,CVB_30,XMAD_352,
9489213,6/4/2016,175394,research,https://www.inaturalist.org/observations/9489213,https://static.inaturalist.org/photos/12935939/medium.jpg?1516119671,"orchid
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Bulbophyllum longiflorum,Bulbophyllum longiflorum,pale umbrella orchid,Plantae,485205,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum longiflorum,,CVB_30,XMAD_353,
9489214,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489214,https://static.inaturalist.org/photos/12935951/medium.jpg?1516119744,"fungus
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Polyporus,Polyporus,,Fungi,50884,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,,,CVB_30,XMAD_354,
9489215,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489215,https://static.inaturalist.org/photos/12935945/medium.jpg?1516119705,"highly eaten tree leaf
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,,,CVB_30,XMAD_355,
9489216,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489216,https://static.inaturalist.org/photos/12935969/medium.jpg?1516119810,"small roach
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Cockroaches and Termites,Ectobiidae,Wood Cockroaches,Insecta,461451,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,,,,CVB_30,XMAD_356,BOLD:ADI0966
9489217,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489217,https://static.inaturalist.org/photos/12935973/medium.jpg?1516119859,"light colored millepede
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Centipedes,Geophilomorpha,Soil Centipedes,Animalia,67662,Animalia,Arthropoda,Chilopoda,Geophilomorpha,,,,,CVB_30,XMAD_357,BOLD:ADH8416
9489218,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489218,https://static.inaturalist.org/photos/12935987/medium.jpg?1516119906,"small, dark spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_30,XMAD_358,BOLD:ADH7782
9489219,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489219,https://static.inaturalist.org/photos/12935990/medium.jpg?1516119957,"long, greenish earthworm
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Amynthas corticis,Amynthas corticis,Snake worm,Animalia,196395,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,Amynthas corticis,,CVB_30,XMAD_359,BOLD:AAE1379
9489220,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489220,https://static.inaturalist.org/photos/12936000/medium.jpg?1516120015,"small roach like 356
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Wood Cockroaches,Ectobiidae,Wood Cockroaches,Insecta,461451,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,,,,CVB_30,XMAD_360,BOLD:ADI0966
9489221,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489221,https://static.inaturalist.org/photos/12936013/medium.jpg?1516120054,"light colored spider, green?
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Pisauridae,Pisauridae,Nursery Web Spiders,Arachnida,55788,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,,,,CVB_30,XMAD_361,BOLD:ADH7379
9489222,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489222,https://static.inaturalist.org/photos/12936023/medium.jpg?1516120153,"small dark spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_30,XMAD_362,BOLD:ADH9567
9489223,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489223,https://static.inaturalist.org/photos/12936045/medium.jpg?1516120227,"horn-tailed roach
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Earwigs,Dermaptera,Earwigs,Insecta,47793,Animalia,Arthropoda,Insecta,Dermaptera,,,,,CVB_30,XMAD_363,BOLD:ADH7538
9489224,6/4/2016,175394,casual,https://www.inaturalist.org/observations/9489224,,,0,0,-21.26404,47.418328,Isopoda,Isopoda,Isopods,Animalia,48147,Animalia,Arthropoda,Malacostraca,Isopoda,,,,,CVB_30,XMAD_364,BOLD:ADH7779
9489225,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489225,https://static.inaturalist.org/photos/12936068/medium.jpg?1516120323,"similar to 363
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Wood Cockroaches,Ectobiidae,Wood Cockroaches,Insecta,461451,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,,,,CVB_30,XMAD_365,BOLD:ADI0966
9489226,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489226,https://static.inaturalist.org/photos/12936135/medium.jpg?1516120554,"looks like little flying any or wasp, black
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Marauder Ants,Carebara,Marauder Ants and Thief Ants,Insecta,418585,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Carebara,,,CVB_30,XMAD_366,BOLD:ADI0921
9489227,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489227,https://static.inaturalist.org/photos/12936174/medium.jpg?1516120705,"tiny spider, dark brown abdomen, yellow/gold legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_30,XMAD_367,BOLD:ADH8914
9489228,6/4/2016,175394,research,https://www.inaturalist.org/observations/9489228,https://static.inaturalist.org/photos/12936197/medium.jpg?1516120747,"big butt ant, dark browninsh red
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Brachymyrmex cordemoyi,Brachymyrmex cordemoyi,,Insecta,627745,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex cordemoyi,,CVB_30,XMAD_368,BOLD:AAA2795
9489229,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489229,https://static.inaturalist.org/photos/12936207/medium.jpg?1516120817,"tiny spider, gold legs and thorax, darker abdomen
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_30,XMAD_369,BOLD:ADH8701
9489230,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489230,https://static.inaturalist.org/photos/12936221/medium.jpg?1516120851,"tiny spider similar to 369, dark body, light legs
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_30,XMAD_370,BOLD:ADH8374
9489231,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489231,https://static.inaturalist.org/photos/12936246/medium.jpg?1516120925,"very tiny cricket
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",0,0,-21.26404,47.418328,True Crickets,Gryllidae,True Crickets,Insecta,52884,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,,,CVB_30,XMAD_371,
9489233,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489233,https://static.inaturalist.org/photos/12936254/medium.jpg?1516120954,"tiny springtail
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Entomobryidae,Entomobryidae,Slender Springtails,Animalia,132310,Animalia,Arthropoda,Entognatha,Entomobryomorpha,Entomobryidae,,,,CVB_30,XMAD_372,BOLD:ADH8964
9489234,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489234,https://static.inaturalist.org/photos/12936275/medium.jpg?1516120999,"tiny reddish-brown beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Hebrus,Hebrus,Brown Velvet Water Bugs,Insecta,177964,Animalia,Arthropoda,Insecta,Hemiptera,Hebridae,Hebrus,,,CVB_30,XMAD_373,BOLD:ADI0085
9489235,6/4/2016,175394,casual,https://www.inaturalist.org/observations/9489235,,very tiny beetle,0,0,-21.26404,47.418328,Coleoptera,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Insecta,Coleoptera,,,,,CVB_30,XMAD_374,
9489236,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489236,https://static.inaturalist.org/photos/12936299/medium.jpg?1516121050,"tiny reddish/yellow any
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Snappy Detritus Ants,Strumigenys origo,,Insecta,939569,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys origo,,CVB_30,XMAD_375,
9489237,6/4/2016,175394,casual,https://www.inaturalist.org/observations/9489237,,very tiny ant,0,0,-21.26404,47.418328,Nylanderia,Nylanderia,Crazy Ants,Insecta,69405,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,,,CVB_30,XMAD_376,BOLD:AAA1679
9489238,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489238,https://static.inaturalist.org/photos/12936318/medium.jpg?1516121092,"tiny black fly
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Flies,Scatopsidae,Minute Black Scavenger Flies,Insecta,203230,Animalia,Arthropoda,Insecta,Diptera,Scatopsidae,,,,CVB_30,XMAD_377,BOLD:ADH9262
9489239,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489239,https://static.inaturalist.org/photos/12936330/medium.jpg?1516121127,"super teeny spider
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,midget ground weavers,Ochyroceratidae,midget ground weavers,Arachnida,172236,Animalia,Arthropoda,Arachnida,Araneae,Ochyroceratidae,,,,CVB_30,XMAD_378,BOLD:ADI1067
9489240,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489240,https://static.inaturalist.org/photos/12936366/medium.jpg?1516121196,"tiny red mite
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Velvet Mites,Trombidiidae,True Velvet Mites,Arachnida,57652,Animalia,Arthropoda,Arachnida,Trombidiformes,Trombidiidae,,,,CVB_30,XMAD_379,BOLD:ADH9427
9489242,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489242,https://static.inaturalist.org/photos/12936379/medium.jpg?1516121254,"super tiny beetle
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",1,0,-21.26404,47.418328,Carabe,Carabidae,Ground Beetles,Insecta,49567,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,,,,CVB_30,XMAD_380,BOLD:ADI0724
9489243,6/4/2016,175394,needs_id,https://www.inaturalist.org/observations/9489243,https://static.inaturalist.org/photos/12936392/medium.jpg?1516121311,"big head/jaw soldier
All photos copyright David Liittschwager, Natural History Photography.  Http://OneCubicFoot.com",2,0,-21.26404,47.418328,Big-Headed Ants,Pheidole,Big-headed Ants,Insecta,47343,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,,,CVB_30,XMAD_381,BOLD:AAC0780
9489244,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489244,,centipede,0,0,-21.25499,47.417778,Chilopoda,Chilopoda,Centipedes,Animalia,49556,Animalia,Arthropoda,Chilopoda,,,,,,CVB_10,XMAD_501,BOLD:ADH7999
9489245,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489245,,white termite with orange head,0,0,-21.25499,47.417778,Isoptera,Termitoidae,Termites,Insecta,118903,Animalia,Arthropoda,Insecta,Blattodea,,,,,CVB_10,XMAD_502,BOLD:ADI0291
9489246,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489246,,small isopod with bent antennae,0,0,-21.25499,47.417778,Isopoda,Isopoda,Isopods,Animalia,48147,Animalia,Arthropoda,Malacostraca,Isopoda,,,,,CVB_10,XMAD_503,
9489247,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489247,,inchworm with silk strand,0,0,-21.25499,47.417778,Lepidoptera,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,CVB_10,XMAD_504,
9489248,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489248,,baby cricket,0,0,-21.25499,47.417778,Amphipsocidae,Amphipsocidae,Hairy-winged Barklice,Insecta,245134,Animalia,Arthropoda,Insecta,Psocodea,Amphipsocidae,,,,CVB_10,XMAD_505,BOLD:ACU5123
9489249,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489249,,large black termite?,0,0,-21.25499,47.417778,Isoptera,Termitoidae,Termites,Insecta,118903,Animalia,Arthropoda,Insecta,Blattodea,,,,,CVB_10,XMAD_506,BOLD:ADI0290
9489250,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489250,,spider,0,0,-21.25499,47.417778,Oxyopidae,Oxyopidae,Lynx Spiders,Arachnida,83843,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,,,,CVB_10,XMAD_507,BOLD:ADI1134
9489254,5/27/2016,175394,casual,https://www.inaturalist.org/observations/9489254,,pale tan beetle,0,0,-21.254069,47.421911,Coleoptera,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Insecta,Coleoptera,,,,,CVB_101,XMAD_508,BOLD:ADI0323
9489257,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489257,,crane fly,0,0,-21.25499,47.417778,Tipulidae,Tipulidae,Large Crane Flies,Insecta,51225,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,,,,CVB_10,XMAD_509,BOLD:ADH8308
9489258,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489258,,black ant,0,0,-21.25499,47.417778,Camponotus,Camponotus,Carpenter Ants,Insecta,62781,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,,,CVB_10,XMAD_510,BOLD:AAD2199
9489259,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489259,,smaller crane fly,0,0,-21.25499,47.417778,Tipulidae,Tipulidae,Large Crane Flies,Insecta,51225,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,,,,CVB_10,XMAD_511,BOLD:ADI0873
9489260,5/27/2016,175394,casual,https://www.inaturalist.org/observations/9489260,,inchworm caterpillar?,0,0,-21.254069,47.421911,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_101,XMAD_512,BOLD:ADH8791
9489261,5/27/2016,175394,casual,https://www.inaturalist.org/observations/9489261,,spider,0,0,-21.254069,47.421911,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_101,XMAD_513,BOLD:ADH8375
9489262,5/27/2016,175394,casual,https://www.inaturalist.org/observations/9489262,,crane fly,0,0,-21.254069,47.421911,Tipulidae,Tipulidae,Large Crane Flies,Insecta,51225,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,,,,CVB_102,XMAD_514,BOLD:ADH9365
9489263,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489263,,skinny black fly with orange body,0,0,-21.25499,47.417778,Sciaridae,Sciaridae,Dark-winged Fungus Gnats,Insecta,85259,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,CVB_10,XMAD_515,BOLD:ADI0843
9489264,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489264,,spider,0,0,-21.25499,47.417778,Theridiidae,Theridiidae,Cobweb Spiders,Arachnida,47371,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,,,,CVB_10,XMAD_516,BOLD:ACS2375
9489265,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489265,,spider,0,0,-21.25499,47.417778,Nesticidae,Nesticidae,cave cobweb spiders,Arachnida,153826,Animalia,Arthropoda,Arachnida,Araneae,Nesticidae,,,,CVB_10,XMAD_517,BOLD:ACT4860
9489266,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489266,,crushed frog,0,0,-21.26404,47.418328,Gephyromantis sculpturatus,Gephyromantis sculpturatus,Sculpted Madagascar Frog,Amphibia,65511,Animalia,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,Gephyromantis sculpturatus,,CVB_12,XMAD_518,BOLD:ADH8072
9489267,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489267,,large brown hairy spider with orangish striped legs,0,0,-21.262892,47.41955,Araneae,Araneae,Spiders,Arachnida,47118,Animalia,Arthropoda,Arachnida,Araneae,,,,,CVB_13,XMAD_519,BOLD:ADH8699
9489268,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489268,,brown hawkmoth ? With light spot,0,0,-21.25499,47.417778,Lasiocampidae,Lasiocampidae,Lappet Moths,Insecta,56584,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,,,,CVB_10,XMAD_520,BOLD:ADH8384
9489269,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489269,,,0,0,-21.25499,47.417778,Erebidae,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,,,CVB_10,XMAD_521,BOLD:ADI1142
9489270,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489270,,deep golden brown/black moth with irradescent base of wing,0,0,-21.25499,47.417778,Noctuidae,Noctuidae,Cutworm Moths and Allies,Insecta,48670,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,,CVB_10,XMAD_522,BOLD:ADI0262
9489271,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489271,,"interesting pattern, brown/black/white moth",0,0,-21.25499,47.417778,Plusiinae,Plusiinae,Plusiine Looper Moths,Insecta,122455,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,,CVB_10,XMAD_523,BOLD:ADI0077
9489272,5/28/2016,175394,casual,https://www.inaturalist.org/observations/9489272,,"very large crane fly, lost leg",0,0,,,Holorusia,Holorusia,,Insecta,60391,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Holorusia,,,CVB_10,XMAD_524,BOLD:ABA8397
9489273,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489273,,green and white moth,0,0,-21.253759,47.420929,Geometridae,Geometridae,Geometer Moths,Insecta,49530,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,,,CVB_11,XMAD_525,BOLD:AAV2423
9489274,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489274,,freshwater crab,0,0,-21.26404,47.418328,Potamonautidae,Potamonautidae,African Freshwater Crabs,Animalia,86007,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,,,,CVB_12,XMAD_526,BOLD:ADI0206
9489275,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489275,,freshwater crab,0,0,-21.26404,47.418328,Potamonautidae,Potamonautidae,African Freshwater Crabs,Animalia,86007,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,,,,CVB_12,XMAD_527,BOLD:ADI0206
9489276,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489276,,freshwater crab,0,0,-21.26404,47.418328,Potamonautidae,Potamonautidae,African Freshwater Crabs,Animalia,86007,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,,,,CVB_12,XMAD_528,BOLD:ADI0206
9489277,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489277,,freshwater crab,0,0,-21.26404,47.418328,Potamonautidae,Potamonautidae,African Freshwater Crabs,Animalia,86007,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,,,,CVB_12,XMAD_529,BOLD:ADI0206
9489278,5/30/2016,175394,casual,https://www.inaturalist.org/observations/9489278,,brownish yellow moth with black band,0,0,-21.254069,47.421911,Psilocerea,Psilocerea,,Insecta,577847,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Psilocerea,,,CVB_14,XMAD_530,BOLD:ADH8601
